Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-09-19,12.20,15.62,21.20,84.25,0.00,179.92,1220.00,1.25,9.40,SE,6.42
2019-09-20,11.60,15.48,21.70,82.46,0.00,131.21,1287.00,1.08,10.40,S,3.44
2019-09-21,11.70,14.35,18.30,92.67,4.80,93.29,1234.00,0.66,9.20,,0.00
2019-09-22,12.60,14.68,18.60,94.88,31.00,67.42,1148.00,0.50,9.80,S,3.20
2019-09-23,12.10,14.40,18.90,94.71,13.60,82.92,1229.00,0.67,10.10,SE,1.60
2019-09-24,13.00,15.22,19.50,94.62,0.00,151.88,1150.00,1.16,9.70,SE,1.60
2019-09-25,13.10,14.75,19.40,95.12,24.00,118.17,1151.00,0.74,9.90,SSE,2.09
2019-09-26,12.90,15.34,19.80,92.88,13.80,114.17,1113.00,0.83,9.10,SSE,2.40
2019-09-27,11.70,14.73,20.70,93.54,3.80,120.50,1100.00,0.85,9.20,S,2.40
2019-09-28,12.80,13.65,14.70,97.29,26.20,30.88,199.00,0.20,1.80,SSE,5.56
2019-09-29,12.40,14.88,21.10,93.21,2.20,93.50,740.00,0.56,5.90,E,4.55
2019-09-30,11.90,15.36,21.00,89.50,0.00,176.04,1179.00,1.12,9.20,S,8.04
2019-10-01,11.80,14.52,18.50,93.51,23.40,83.49,1079.00,0.52,8.00,ESE,3.52
2019-10-02,10.80,13.62,16.80,94.79,2.40,95.08,1121.00,0.62,8.00,SSE,1.28
2019-10-03,11.90,14.31,17.80,94.79,9.60,89.08,1113.00,0.51,7.60,SSE,1.60
2019-10-04,11.90,14.48,18.80,93.50,0.80,137.12,1195.00,0.96,9.50,ESE,1.60
2019-10-05,11.20,14.27,19.80,93.17,33.20,118.54,1106.00,0.69,8.20,SSE,1.60
2019-10-06,10.60,14.98,20.20,88.08,0.00,193.12,1083.00,1.30,8.70,SSE,1.60
2019-10-07,12.60,14.34,19.50,94.54,24.40,109.54,1216.00,0.72,9.20,S,0.53
2019-10-08,11.70,14.63,19.40,94.42,9.80,119.42,1093.00,0.72,8.50,S,0.00
2019-10-09,11.40,14.66,20.30,93.38,2.00,125.71,1113.00,0.77,8.60,E,12.08
2019-10-10,12.20,15.10,20.00,91.42,1.00,111.58,1209.00,0.80,9.20,ESE,11.54
2019-10-11,12.20,15.71,22.00,83.79,2.40,178.33,1062.00,1.32,9.10,ESE,12.62
2019-10-12,12.70,15.92,20.80,81.25,0.00,187.92,1139.00,1.26,8.80,ESE,16.10
2019-10-13,12.10,15.19,20.60,81.96,0.60,173.62,1146.00,1.22,9.00,E,8.72
2019-10-14,12.60,14.40,17.40,88.88,2.00,84.38,1037.00,0.66,7.40,ENE,6.00
2019-10-15,13.10,14.20,16.70,94.08,22.00,60.25,601.00,0.41,5.80,S,2.95
2019-10-16,12.60,13.42,14.20,96.50,37.20,25.46,167.00,0.08,1.20,S,5.22
2019-10-17,12.00,14.99,18.90,92.00,0.00,177.21,1172.00,1.14,8.90,SSW,14.75
2019-10-18,12.40,14.99,19.40,93.00,18.60,147.04,1093.00,0.92,8.90,S,6.30
2019-10-19,12.60,15.24,20.30,91.83,7.20,131.08,1025.00,0.76,7.50,S,3.95
2019-10-20,12.30,15.22,19.30,90.79,0.20,171.50,1125.00,1.05,8.10,S,4.59
2019-10-21,11.60,14.49,18.80,92.88,1.20,106.75,1092.00,0.79,7.70,S,5.29
2019-10-22,11.10,14.66,19.40,87.92,4.60,92.04,905.00,0.59,5.10,S,4.31
2019-10-23,11.70,14.62,20.60,90.96,0.60,122.46,954.00,0.67,7.10,E,3.90
2019-10-24,12.10,14.43,19.30,93.00,1.20,102.75,998.00,0.60,7.70,S,4.08
2019-10-25,11.70,14.35,19.20,94.00,2.20,82.46,1083.00,0.47,7.40,S,5.35
2019-10-26,12.10,14.34,18.30,94.08,1.80,88.79,1049.00,0.51,7.30,SSE,4.97
2019-10-27,11.70,14.02,20.30,93.42,16.80,77.71,1155.00,0.40,7.80,SSE,4.25
2019-10-28,12.00,14.25,20.20,93.17,5.00,136.50,1086.00,0.80,8.20,S,5.06
2019-10-29,10.90,14.44,20.20,93.12,12.00,127.75,1151.00,0.73,8.10,ESE,10.81
2019-10-30,11.70,14.09,18.60,94.12,8.40,103.58,1113.00,0.59,6.70,S,8.68
2019-10-31,10.80,15.01,21.60,90.54,2.40,124.29,1127.00,0.84,7.60,ESE,12.08
